art_set_id	level	age	portrait	season	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation	id	religion	land_animation_vfx_filter	sea_animation_vfx_filter	new_field	new_field	new_field	voiceover	composite_scene
troy_warlord_aeolian_hero_3_chariot_1	0	0		none	troy_warlord_aeolian_hero_3	troy_warlord_aeolian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	679651693		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_warlord_aeolian_hero_3_chariot_1.csc
troy_fighter_dorian_hero_2_chariot_1	0	0		none	troy_fighter_dorian_hero_2	troy_fighter_dorian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	683663141		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_fighter_dorian_hero_2_chariot_1.csc
troy_archer_thracian_hero_3	0	0		none	troy_archer_thracian_hero_3	troy_archer_thracian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	687726971		0	0				vo_actor_group_genhero20s_03	
troy_penthesilea_chariot_3	0	0		none	troy_penthesilea			troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_penth_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	69249351		0	0				vo_actor_group_hero_penthesilea	
troy_fighter_lelegan_hero_3_chariot_3	0	0		none	troy_fighter_lelegan_hero_3	troy_fighter_lelegan_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	702531543		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_fighter_lelegan_hero_3_chariot_1.csc
troy_archer_dorian_hero_2_chariot_3	0	0		none	troy_archer_dorian_hero_2	troy_archer_dorian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	711558127		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_archer_dorian_hero_2_chariot_1.csc
troy_defender_thracian_hero	0	0		none	troy_defender_thracian_hero	troy_defender_thracian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	713226456		0	0				vo_actor_group_genhero30s_03	
troy_archer_aeolian_hero_2_chariot_3	0	0		none	troy_archer_aeolian_hero_2	troy_archer_aeolian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	716605503		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_archer_aeolian_hero_2_chariot_1.csc
troy_archer_aeolian_hero_3_chariot_1	0	0		none	troy_archer_aeolian_hero_3	troy_archer_aeolian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	716652657		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_archer_aeolian_hero_3_chariot_1.csc
troy_fighter_lelegan_hero_3_chariot_2	0	0		none	troy_fighter_lelegan_hero_3	troy_fighter_lelegan_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	719134690		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_fighter_lelegan_hero_3_chariot_2.csc
troy_aeneas_chariot_3	0	0		none	troy_aeneas	troy_hero_aeneas		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_aeneas_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	721062702		0	0				vo_actor_group_hero_aeneas	composite_scene\porthole\troy_aeneas_chariot_3.csc
troy_warlord_aeolian_hero	0	0		none	troy_warlord_aeolian_hero	troy_warlord_aeolian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	723111684		0	0				vo_actor_group_genhero30s_01	
troy_archer_ionian_hero_3_chariot_1	0	0		none	troy_archer_ionian_hero_3	troy_archer_ionian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	724537629		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_archer_ionian_hero_3_chariot_1.csc
troy_hippolyta_chariot_1	0	0		none									727060066		0	0				vo_actor_group_hero_hippolyta	
troy_fighter_maeonian_hero_2_chariot_3	0	0		none	troy_fighter_maeonian_hero_2	troy_fighter_maeonian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	728101056		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_fighter_maeonian_hero_2_chariot_1.csc
troy_fighter_hero_4_chariot_1	0	0		none	troy_fighter_hero_4	troy_fighter_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	735981089		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_fighter_hero_4_chariot_1.csc
troy_warlord_dorian_hero_chariot_2	0	0		none	troy_warlord_dorian_hero	troy_warlord_dorian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	736934660		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_warlord_dorian_hero_chariot_1.csc
troy_warlord_thracian_hero_3_chariot_3	0	0		none	troy_warlord_thracian_hero_3	troy_warlord_thracian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	74321506		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_warlord_thracian_hero_3_chariot_3.csc
troy_warlord_hero_2_chariot_3	0	0		none	troy_warlord_hero_2	troy_warlord_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	74380212		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_warlord_hero_2_chariot_3.csc
troy_defender_pelasgian_hero_3_chariot_3	0	0		none	troy_defender_pelasgian_hero_3	troy_defender_pelasgian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	74886038		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_defender_pelasgian_hero_3_chariot_3.csc
troy_warlord_pelasgian_hero_4_chariot_3	0	0		none	troy_warlord_pelasgian_hero_4	troy_warlord_pelasgian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	748912435		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_warlord_pelasgian_hero_4_chariot_3.csc
troy_warlord_thracian_hero_2	0	0		none	troy_warlord_thracian_hero_2	troy_warlord_thracian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	75079136		0	0				vo_actor_group_genhero20s_02	
troy_warlord_hero_3	0	0		none	troy_warlord_hero_3	troy_warlord_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	752662761		0	0				vo_actor_group_genhero20s_01	
troy_dlc1_horde_amazons_fighter_1_chariot_2	0	0		none	troy_dlc1_fighter_1	troy_dlc1_ama_gen_fighter_hero_1		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	7528414		0	0				vo_actor_amazon_genhero20s_01	
troy_fighter_aeolian_hero_3_chariot_3	0	0		none	troy_fighter_aeolian_hero_3	troy_fighter_aeolian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	756548045		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_fighter_aeolian_hero_3_chariot_3.csc
troy_defender_ionian_hero_chariot_3	0	0		none	troy_defender_ionian_hero	troy_defender_ionian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	759090003		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_defender_ionian_hero_chariot_1.csc
troy_defender_thracian_hero_3	0	0		none	troy_defender_thracian_hero_3	troy_defender_thracian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	762017839		0	0				vo_actor_group_genhero20s_03	
troy_hector_chariot_3	0	0		none	troy_hector	troy_hero_hector		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_hector_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	764110813		0	0				vo_actor_group_hero_hector	composite_scene\porthole\troy_hector_chariot_3.csc
troy_fighter_maeonian_hero_2_chariot_1	0	0		none	troy_fighter_maeonian_hero_2	troy_fighter_maeonian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	764881045		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_fighter_maeonian_hero_2_chariot_1.csc
troy_archer_dorian_hero_3_chariot_1	0	0		none	troy_archer_dorian_hero_3	troy_archer_dorian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	766770477		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_archer_dorian_hero_3_chariot_1.csc
troy_defender_hero_3_chariot_2	0	0		none	troy_defender_hero_3	troy_defender_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	771606831		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_defender_hero_3_chariot_1.csc
troy_archer_maeonian_hero_3_chariot_3	0	0		none	troy_archer_maeonian_hero_3	troy_archer_maeonian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	773061869		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_archer_maeonian_hero_3_chariot_1.csc
troy_agamemnon_chariot_2	0	0		none	troy_agamemnon	troy_hero_agamemnon		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_agamem_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	775460262		0	0				vo_actor_group_hero_agamemnon	composite_scene\porthole\troy_agamemnon_chariot_2.csc
troy_dlc1_trojan_amazons_archer_2_chariot_2	0	0		none	troy_dlc1_archer_2	troy_dlc1_ama_gen_archer_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	775931375		0	0				vo_actor_amazon_genhero30s_02	
troy_archer_lelegan_hero_chariot_3	0	0		none	troy_archer_lelegan_hero	troy_archer_lelegan_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	777635436		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_archer_lelegan_hero_chariot_1.csc
troy_defender_glaucos	0	0		none	troy_defender_glaucos	troy_defender_glaucos		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	780429059		0	0				vo_actor_group_genhero20s_02	
troy_defender_aeolian_hero_3	0	0		none	troy_defender_aeolian_hero_3	troy_defender_aeolian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	780927159		0	0				vo_actor_group_genhero20s_03	
troy_fighter_dorian_hero_4_chariot_1	0	0		none	troy_fighter_dorian_hero_4	troy_fighter_dorian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	783102045		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_fighter_dorian_hero_4_chariot_1.csc
troy_archer_hero_3_chariot_2	0	0		none	troy_archer_hero_3	troy_archer_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	784207167		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_archer_hero_3_chariot_1.csc
troy_defender_ionian_hero_3_chariot_1	0	0		none	troy_defender_ionian_hero_3	troy_defender_ionian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	791399973		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_defender_ionian_hero_3_chariot_1.csc
troy_fighter_dorian_hero_chariot_2	0	0		none	troy_fighter_dorian_hero	troy_fighter_dorian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	795776041		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_fighter_dorian_hero_chariot_1.csc
troy_warlord_oileus_chariot_2	0	0		none	troy_warlord_oileus	troy_warlord_oileus		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	798761350		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_warlord_oileus_chariot_1.csc
troy_achilles	0	0		none	troy_achilles	troy_hero_achilles		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_achil_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	800719251		0	0				vo_actor_group_hero_achilles	
troy_archer_aeolian_hero_2_chariot_2	0	0		none	troy_archer_aeolian_hero_2	troy_archer_aeolian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	802497006		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_archer_aeolian_hero_2_chariot_1.csc
troy_fighter_pelasgian_hero	0	0		none	troy_fighter_pelasgian_hero	troy_fighter_pelasgian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	802777252		0	0				vo_actor_group_genhero20s_01	
troy_archer_aeolian_hero_3	0	0		none	troy_archer_aeolian_hero_3	troy_archer_aeolian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	80516963		0	0				vo_actor_group_genhero20s_03	
troy_warlord_aeolian_hero_2_chariot_2	0	0		none	troy_warlord_aeolian_hero_2	troy_warlord_aeolian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	807055764		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_warlord_aeolian_hero_2_chariot_1.csc
troy_fighter_helenos_chariot_2	0	0		none	troy_fighter_helenos	troy_fighter_helenos		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	809467560		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_fighter_helenos_chariot_1.csc
troy_agent_envoy_01	0	0		none	troy_agent_envoy	troy_agent_envoy		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_agent_hu1_envoy	cam_heavy_ship_04	cam_heavy_ship_04	811417640		0	0				vo_actor_group_envoy	
troy_paris_chariot_2	0	0		none	troy_paris	troy_hero_paris		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_paris_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	814236185		0	0				vo_actor_group_hero_paris	composite_scene\porthole\troy_paris_chariot_2.csc
troy_defender_pelasgian_hero_2_chariot_1	0	0		none	troy_defender_pelasgian_hero_2	troy_defender_pelasgian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	815374356		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_defender_pelasgian_hero_2_chariot_1.csc
troy_warlord_lelegan_hero_3_chariot_3	0	0		none	troy_warlord_lelegan_hero_3	troy_warlord_lelegan_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	815802604		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_warlord_lelegan_hero_3_chariot_3.csc
troy_fighter_dorian_hero_chariot_3	0	0		none	troy_fighter_dorian_hero	troy_fighter_dorian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	815878472		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_fighter_dorian_hero_chariot_3.csc
troy_archer_thracian_hero	0	0		none	troy_archer_thracian_hero	troy_archer_thracian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	821779137		0	0				vo_actor_group_genhero30s_02	
troy_archer_aeolian_hero_4_chariot_3	0	0		none	troy_archer_aeolian_hero_4	troy_archer_aeolian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	824603048		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_archer_aeolian_hero_4_chariot_1.csc
troy_archer_ionian_hero_4_chariot_1	0	0		none	troy_archer_ionian_hero_4	troy_archer_ionian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	83021577		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_archer_ionian_hero_4_chariot_1.csc
troy_fighter_maeonian_hero_3_chariot_2	0	0		none	troy_fighter_maeonian_hero_3	troy_fighter_maeonian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	832335402		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_fighter_maeonian_hero_3_chariot_2.csc
troy_archer_lelegan_hero_2_chariot_3	0	0		none	troy_archer_lelegan_hero_2	troy_archer_lelegan_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	832396300		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_archer_lelegan_hero_2_chariot_1.csc
troy_defender_hero_2_chariot_1	0	0		none	troy_defender_hero_2	troy_defender_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	833094603		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_defender_hero_2_chariot_1.csc
troy_defender_nestor_young_chariot_1	0	0		none	troy_defender_nestor_young	troy_defender_nestor_young		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	834829866		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_defender_nestor_young_chariot_1.csc
troy_archer_aegisthus_chariot_1	0	0		none	troy_archer_aegisthus	troy_archer_aegisthus		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_odyss_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	836509901		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_archer_aegisthus_chariot_1.csc
troy_warlord_lelegan_hero_4_chariot_1	0	0		none	troy_warlord_lelegan_hero_4	troy_warlord_lelegan_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	836681246		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_warlord_lelegan_hero_4_chariot_1.csc
