key	text	tooltip
ui_text_replacements_localised_text_hp_campaign_diplomacy_quick_2	Click on a treaty type in the quick deal menu to see an indication of how much each Hero desires such a deal with you, ranging from red, negative values to yellow, might-be-possible-with-some-negotiation values, to green, positive values. Any positive values from other Heroes mean the deal can be immediately secured. Those with yellow values may still be achievable, however. Double-click on the faction in the faction list to open negotiations.	true
ui_text_replacements_localised_text_hp_agent_actions_envoy_dissent_title	Seeds of Dissent	true
ui_text_replacements_localised_text_hp_gameplay_loyalty_desc_01	The performance of Heroes is dependent on how motivated they are to fulfil their duties. It is the responsibility of rulers to inspire confidence and zeal in their troops, so that they, in turn, will carry out their orders with rightful valour.	true
ui_text_replacements_localised_text_hp_description_hero_battle_ability_common_divine_challenge	Taunts a targeted enemy Hero, temporarily locking them into a duel.	true
ui_text_replacements_localised_text_hp_title_effigy_of_zeus	Effigy of Zeus	true
ui_text_replacements_localised_text_troy_main_tutorial_scripted_tour_diplomacy_1	This is the Known Factions list, displaying every foreign faction you have come into contact with. Here you can see their name, their strength compared to yours, existing treaties (such as alliance or war) and their attitude towards you.	true
ui_text_replacements_localised_text_hp_campaign_factions_5	Heroes who are faction leaders may also recruit unique units. These are detailed, along with the above unique features, on the Faction Selection screen visible when beginning upon a new campaign.	true
ui_text_replacements_localised_text_hp_title_unit_chariots	Chariots	true
ui_text_replacements_localised_text_hp_title_unit_armoured_chargers	Armoured Chargers	true
ui_text_replacements_localised_text_hp_title_hector_unit_roster	Hector Unit Roster	true
ui_text_replacements_localised_text_hp_title_religion_ares	Temple: Ares	true
ui_text_replacements_localised_text_hp_title_building_winemaker	Winemaker	true
ui_text_replacements_localised_text_agent_action_description_envoy_own_enemy_settlement	([[col:yellow]]Increases our influence in targeted settlement.[[/col]])	true
ui_text_replacements_localised_text_hp_help_scripted_tours_01	Scripted tours are detailed tutorials that will guide you through the steps required to perform more complex operations such as constructing and upgrading settlement buildings or recruiting units.	true
ui_text_replacements_localised_text_hp_campaign_title_money	{{tr:hp_campaign_money_term_title}}	true
ui_text_replacements_localised_text_hp_title_stalk	Stalk	true
ui_text_replacements_localised_text_hp_description_unit_ability_frenzy	Units with the ability to enter a state of frenzy cause more damage while their morale is high.	true
ui_text_replacements_localised_text_hp_description_unit_seer	The gift of prophecy, bestowed upon a chosen few by mighty Apollo, played a critical role in Achaean and Anatolian societies. Through their alleged ability of divine foretelling, the seers of the Late Bronze Age wielded immense power over the course of history, and kings and conquerors throughout the ages, including Alexander the Great himself, often based their decisions on their cryptic words. Such was the respect afforded the oracles, they were considered infallible even when their predictions failed – when events occurred contrary to a prediction, it was the interpreter's fault for misunderstanding the prophet's flawless but enigmatic pronouncements.	true
ui_text_replacements_localised_text_troy_main_fm_aeneas_divine_mission_raid_title	Wrath of Olympus	true
ui_text_replacements_localised_text_hp_descripton_unit_weight_class_medium_cavalry	Medium cavalry are quick and strong enough to charge directly into lighter units, but their relatively low durability means they are best used for flanking and eliminating weaker targets on the battlefield.	true
ui_text_replacements_localised_text_hp_agent_actions_priestess_venerate_target	Target: Passive	true
ui_text_replacements_localised_text_effect_scopes_own_armies_regionwide	(own armies in this region)	true
ui_text_replacements_localised_text_hp_penthesilea_dlc1_wardance_circles	Wardance Circles	true
ui_text_replacements_localised_text_hp_agent_actions_priestess_transgression_title	Reveal Transgression	true
ui_text_replacements_localised_text_hp_building_description_main_core_forest_carpenter	While no piece of carved wood has survived the centuries since the Late Bronze Age, archaeological evidence suggests that the Achaeans were already well versed in the art of woodworking. Lathes have been recovered from ancient Mycenaean sites, suggesting that woodturning was practiced in the region long before the Trojan War. Likewise, it is highly likely that the artisans of the time sculpted figurines out of the material as well, based on the numerous skilful bone carvings that have remained intact to this day.	true
ui_text_replacements_localised_text_wh2_intro_battle_unit_ammo	If a unit carries ammunition, the amount remaining is shown here.	true
ui_text_replacements_localised_text_troy_main_paris_helen_captured	Helen has been taken by foreign warriors – she must be rescued!	true
ui_text_replacements_localised_text_hp_gameplay_loyalty_desc_02	Each Hero has a personal motivation trait that dictates what kind of acts inspires them or saps their determination. A Hero with high motivation will inspire both their troops and the local population, while commanders suffering from lack of motivation undermine their own warriors and spread discontent.	true
ui_text_replacements_localised_text_hp_title_pre_battle_option_2	Auto-resolving Battles	true
ui_text_replacements_localised_text_troy_main_fm_achilles_hot_blooded_mood_reached_dilemma_title	On the Edge	true
ui_text_replacements_localised_text_hp_building_description_main_pylos_baths	The city of Pylos was not as heavily fortified as other Achaean sites because of its strategic position overlooking the Bay of Navarino and the reputation of its wise king, Nestor, as a man of peace. The royal palace featured ornate baths made of terracotta, called 'asaminthos', where servants poured warm water over the lounging elite before anointing them in perfumed oils. It is here that, according to Homer's 'Odyssey', Nestor's youngest daughter Polykaste bathed Odysseus' son Telemachus. The metropolis would eventually fall following a series of devastating fires at the end of the Bronze Age.	true
ui_text_replacements_localised_text_apollo_prayer_line_of_sight_desc	This region has increased line of sight as a result of a prayer to Apollo.	true
ui_text_replacements_localised_text_hp_help_info_overlays_03	While the info overlay is activated, you will sometimes see special icons on certain panels. These are scripted tours: click them to start a short step-by-step tutorial for that section.	true
ui_text_replacements_localised_text_troy_gods_effect_bundle_aphrodite_prayer_title	Prayer to Aphrodite	true
ui_text_replacements_localised_text_hp_campaign_description_public_order	{{tr:hp_campaign_public_order_term_description_redir}}	true
ui_text_replacements_localised_text_hp_title_menelaus_sworn_fighters	Menelaus' Sworn Fighters	true
ui_text_replacements_localised_text_hp_title_building_aeneas_chosen	Aeneas' Chosen	true
ui_text_replacements_localised_text_wh2_intro_campaign_traits	Heroes and agents gain traits over time as they perform actions. Traits cannot be swapped or removed and can be positive or negative.	true
ui_text_replacements_localised_text_hp_gameplay_trojan_horses_title	Trojan Horses	true
ui_text_replacements_localised_text_hp_gameplay_hero_warlord_desc_06	Warmongers focus their skills on aggression, offering only limited defensive options.	true
ui_text_replacements_localised_text_hp_penthesilea_dlc1_skirmish_party	Skirmish Party	true
ui_text_replacements_localised_text_troy_garrison_agents	Foreign agent actions will never succeed against Troy.	true
